baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DNAJC1	1035.12617513636	0.361305864050136	0.241551509550601	1.49577150116898	0.134713210318937	0.59384186207722
LOC100130992	115.330188919746	-0.0719254645751057	0.714080181092068	-0.100724633563009	0.919769056061867	0.993129504814988
COMMD3	730.478158495286	-0.26204188494136	0.26296331754009	-0.996495965264851	0.319009226483368	0.802793246668205
BMI1	33.9908075305512	0.805755176669138	0.831439518878579	0.969108586221541	0.33249101415003	NA
PIP4K2A	4615.08752887797	0.518681509502673	0.299351887868199	1.73268160490453	0.0831522758172792	0.481975064480937
MSRB2	156.434527043715	0.221538216475997	0.695454838578916	0.318551549556669	0.750066598542877	0.964928874790129
OTUD1	474.13986234284	-0.957344527025203	0.398874885037502	-2.4001123232795	0.0163900416730692	0.203924850361109
APBB1IP	2716.64149477952	-0.26817286019545	0.228247669770132	-1.17492047329783	0.240026533910751	0.739812594334592
PDSS1	94.6347611372343	-0.46746861843964	0.788653040686931	-0.59274306231352	0.553353117761214	0.91721332446619
ABI1	4930.32279968367	-0.844878744668282	0.179744195541076	-4.70045078298623	2.5958781696994e-06	0.000458226577747146
ANKRD26	306.958715938677	-1.10067346805663	0.692800926412397	-1.58872978671717	0.112121411045284	0.554931273322958
YME1L1	8323.92119681293	0.0222609025255895	0.152970870675544	0.145523800886285	0.884297325377986	0.985704816133992
MASTL	954.857821202539	-0.706756246730742	0.34252591352244	-2.0633657741765	0.0390778891784507	0.33453503301703
ACBD5	409.916712947898	0.274719991321784	0.347139761768115	0.791381517123047	0.428721392259892	0.871893265829966
RAB18	7744.31727894922	-0.0825301613279962	0.174906935994752	-0.471851850005952	0.637032538486074	0.942972868377447
MPP7	843.639993538451	-0.270578636708659	0.290014513651618	-0.932983088679809	0.350828700009577	0.82788478487401
WAC-AS1	390.855518473698	-0.156134129979666	0.371325401232622	-0.420477913607244	0.674136360743649	0.95195930377391
WAC	3056.88888069687	0.0347926684683484	0.2222109272235	0.156574966420774	0.875579833069369	0.984859477339694
SVIL-AS1	292.035688638551	-0.468782591818849	0.524748062731897	-0.893347922769481	0.371670881788399	0.842446242681035
SVIL	487.037590703895	-0.473918455030379	0.329341519597606	-1.43898787984406	0.150153956755332	0.619403347413792
MTPAP	1234.17282695804	-0.422375752437718	0.271504751436971	-1.5556845697994	0.119783117523429	0.568902665233192
MAP3K8	3506.48605350902	0.786553678852784	0.262943045083337	2.99134620048039	0.00277750409506677	0.0664796389759907
ZNF438	218.471138194901	0.398219625679346	0.675899465983954	0.58916990724298	0.555747301841343	0.917645694741421
ZEB1	2548.42508841216	-0.447798372108287	0.205954423290237	-2.17425955196522	0.029685648242251	0.290042566266449
ARHGAP12	308.793488188783	-1.24147223566486	0.550283009994779	-2.25606135954777	0.0240667886356749	0.257147415019008
KIF5B	3918.36733140044	-0.0912841669266732	0.18801754397729	-0.485508772190425	0.627315491644289	0.940140923921459
EPC1	5516.09525473164	0.159355678758002	0.151779773381817	1.04991380081407	0.29375774585207	0.78538065154147
LOC101929431	244.259634317654	0.407185336598598	0.396327443663454	1.02739626818365	0.304233908008313	0.79158335364781
CCDC7	1078.53525456599	-0.0123425139484512	0.249177634926354	-0.0495329926062552	0.96049454516246	0.997537557494739
ITGB1	1689.46508498635	-1.15486765738391	0.223171293947768	-5.17480378840389	2.28150613838618e-07	5.68564750310178e-05
CUL2	1548.87033523836	-0.295738127248078	0.326527446064015	-0.90570679681885	0.365091064029335	0.840884230160933
CREM	94904.2982675089	-0.0186435721002271	0.154186670275616	-0.120915589310676	0.903757894286788	0.988217711309559
CCNY	359.004859817461	0.288966763261892	0.381184958988245	0.758074935666081	0.448406123555009	0.877305977187534
ZNF248	211.794791835327	0.403534625468978	0.53904447517705	0.748611003454652	0.454091698082667	0.879087478421935
ZNF25	360.275393642762	-0.140797541634013	0.563912977105306	-0.249679555800894	0.802835169666398	0.976299227098266
ZNF33A	1604.91824897356	-0.176668535071879	0.253467908646161	-0.697005534213435	0.485799330406055	0.890364167758628
ZNF37A	227.899782745542	0.283593063289536	0.513571589256039	0.552197725151326	0.580812892780314	0.9261692632794
HSD17B7P2	337.113698847568	-0.0855463173261666	0.495623628903287	-0.172603387605758	0.862963188942612	0.982376000371063
SEPTIN7P9	91.0234681239246	-0.678969739984666	0.520829999782409	-1.30363024454875	0.192359683421495	0.681381102688265
ZNF37BP	210.007349627055	0.869831138390656	0.558715795526192	1.55684007031063	0.119508460977231	0.567916539461628
ZNF33B	632.603315800044	-0.145524180800026	0.401842044019057	-0.362142744807272	0.717245362646839	0.959922363294045
BMS1	1205.24729480383	-0.351103647358677	0.253294648244027	-1.38614712072566	0.165701984430102	0.645810908038756
CSGALNACT2	1919.64467336993	-0.179970522821463	0.240197216561009	-0.749261483534932	0.453699617821573	0.879087478421935
HNRNPF	1460.02203683845	0.218990683604281	0.273153256602171	0.801713610624185	0.422718640830672	0.868942552666898
ZNF487	128.832026620818	0.393826204272562	0.849372496200304	0.463667243799813	0.642886168992013	0.945033745640064
ZNF32	311.998990011991	-0.5313254314458	0.683580439782519	-0.77726833672251	0.437000471827966	0.873698506588559
HNRNPA3P1	102.52816630861	-0.135813225011478	0.50747591021303	-0.26762496953691	0.788988008932003	0.971996808628816
ZNF22	789.757764062333	-0.159322111011827	0.318809973851566	-0.499740046043872	0.617258130895037	0.936909044321539
MARCHF8	393.380950747999	-0.395847576393608	0.353164568212339	-1.12085869315069	0.262348016000341	0.763157165934314
ZFAND4	176.648455744974	-0.0237787199090285	0.576756048661024	-0.0412283841049129	0.96711382566134	0.997610827108323
WASHC2C	527.667549311473	-0.145049559296207	0.340963438699973	-0.425410888185703	0.670537170094331	0.95195930377391
AGAP4	179.081032071621	-0.311629552027196	0.632777094580647	-0.492479191639702	0.622380628444924	0.93967053899035
PARGP1	181.519937216429	-0.0740392919504343	0.760537087675257	-0.0973513233611672	0.922447399371388	0.993273458207214
TIMM23	2929.73741103239	0.0305302167255265	0.290930799855821	0.104939788914259	0.916423586267142	0.992620849718739
NCOA4	1916.36308939355	-0.00974078708543334	0.23445160077223	-0.0415471127232632	0.96685973473395	0.997610827108323
AGAP7P	155.225966765346	-0.336530361961737	0.6420933640189	-0.524114374668777	0.600198991092099	0.930447728816838
ANTXRLP1	173.691680395321	-1.28900624420515	0.757437297633389	-1.70179927530984	0.0887930024115463	0.497852137370526
HNRNPA1P33	73.7562907576011	-0.596498711347667	0.541353703884839	-1.1018650229362	0.270520356712951	NA
SHLD2P1	486.544722416991	0.301523999145558	0.331748979573458	0.908892016889512	0.363407128133684	0.840608407501149
BMS1P1	442.857923848137	-0.897064213247725	0.509604941946888	-1.76031301780668	0.0783547481710622	0.47387564686182
AGAP9	138.086388717959	-0.960842056667902	0.750931607470366	-1.27953337841865	0.200709293333667	0.691585946488882
BMS1P2	620.412931112554	-1.19220455441667	0.520562306205608	-2.29022451338568	0.0220083051054922	0.243441735194302
SHLD2P3	636.26506333124	0.227338589440545	0.307095547229787	0.740286179631374	0.459126365050814	0.881327070927854
AGAP12P	105.556343840171	-0.693485614544781	0.765421318994724	-0.906018159326395	0.364926240878739	0.840884230160933
MAPK8	1907.99555480818	-0.26991334950369	0.21663907866053	-1.24591256190966	0.212796497754436	0.708959571474752
ERCC6	110.401324467083	0.0558109349822917	0.768648827217018	0.0726091460834743	0.942117148411897	0.995819986094162
PARG	345.264712387432	-0.466327231937974	0.527402194394409	-0.884196609142735	0.376590088493274	0.843889244321002
TIMM23B	666.384692104274	-0.00675591958340374	0.290741749915285	-0.0232368402039688	0.98146135230052	0.99855050673606
AGAP6	209.844109223013	-0.127296949964183	0.685110285327759	-0.18580504874961	0.852597645150734	0.980881702808944
FAM21EP	70.8796954021046	0.0332393296046919	0.758710450398375	0.0438102962562846	0.965055619740104	NA
WASHC2A	483.942331703053	0.374397894376932	0.347282557497999	1.07807860283651	0.280998679610166	0.775952476575385
SGMS1	531.681925691629	-0.135377700179046	0.535517274073545	-0.252798008081535	0.800424307039809	0.975816318008646
IPMK	254.443245392521	0.310099011083206	0.538025091929992	0.576365332648009	0.564368271638437	0.918653045067156
CISD1	800.370714880766	0.544228945192353	0.327193334620729	1.6633252808258	0.0962473408309571	0.51646847299601
UBE2D1	1466.23644333591	0.114200836725774	0.282681539916946	0.403991137020575	0.686219236640812	0.954891705051339
TFAM	2194.14890939024	0.0968121445880513	0.209945215411962	0.461130511586478	0.644704972366073	0.94546718393489
FAM133CP	736.022011905687	0.12143294049364	0.23321849441233	0.520683150792265	0.602587513821217	0.931157722544622
CCDC6	751.908089699047	0.728508492607173	0.328376159903815	2.21851821648856	0.0265195189270314	0.273025375296157
ANK3	908.708311227171	-0.227691506778027	0.344102328953575	-0.661697081418901	0.508165375554581	0.903292046837702
ARID5B	20727.3255721733	-0.435708331878979	0.237835030255903	-1.8319771120771	0.0669548306606083	0.43947130412397
RTKN2	1277.45403933829	-1.29961170687161	0.646506450663735	-2.01020686729013	0.044409298895825	0.361492241146371
ADO	175.255087195742	-0.489943633362334	0.685414294254337	-0.714813854145462	0.47472407330916	0.8857251696388
EGR2	1267.56754301946	1.55032115760846	0.330679248249519	4.68829285724832	2.75493581035553e-06	0.000471372071246487
NRBF2	4215.65204071521	0.0804218610370571	0.195525005984637	0.411312408006657	0.680843472411061	0.953138065294009
JMJD1C	16099.5001382432	-0.294083864103881	0.176000902349063	-1.67092247925311	0.0947369907554892	0.512896336147925
REEP3	2059.30825742186	-0.0668792104516605	0.239733532976827	-0.27897311494644	0.780265457159331	0.970427274860224
ANXA2P3	72.9328664019438	1.10144990930258	0.592909254381039	1.85770402665147	0.063211056387697	NA
SIRT1	2282.7555469567	-0.133249196199828	0.26621494405536	-0.500532367454616	0.61670027111183	0.936909044321539
HERC4	453.673040779667	0.307232659184768	0.469358749432069	0.654579593022445	0.512738466469481	0.904713249978324
HNRNPH3	4253.86556950695	-0.606482544263346	0.193624211471314	-3.13226605110383	0.00173462609284385	0.0491554745306554
RUFY2	434.327366425865	-0.233760224669797	0.372328038489707	-0.62783406164631	0.53011265013094	0.91089300087906
SLC25A16	130.74708793766	-1.09089429937565	0.837502309312396	-1.30255676580916	0.192726126116477	0.682393843119479
CCAR1	2767.85229883247	-0.488168726815907	0.283565508242485	-1.72153774921899	0.085153288263795	0.48669702897486
DDX50	1399.54540906222	-0.136520822433013	0.293611644713717	-0.464970735633208	0.641952413612209	0.944756432494265
DDX21	8323.31932085994	-0.18070448851457	0.153442033764636	-1.17767266296634	0.238927129269252	0.738781001534153
KIFBP	471.871327911278	-1.28160857118303	0.410392872494721	-3.12288213826012	0.00179089449356181	0.0504127875214259
SRGN	151370.381925532	-0.119625819403128	0.163768123366044	-0.730458510144544	0.465109964974824	0.88449767602145
VPS26A	3643.41976708284	-0.453140388647459	0.23227749913779	-1.95085787615894	0.0510739547777488	0.384666327850547
SUPV3L1	1085.22669747107	-0.244711917294084	0.320224661091607	-0.764188231037207	0.444755078959883	0.875036620216914
HK1	336.63643417033	-0.374450256374752	0.497947005681129	-0.751988167621475	0.4520581744681	0.878103831331548
SAR1A	14196.8061217822	-0.259638072864423	0.187218519868362	-1.38681831822504	0.165497169881547	0.645810908038756
PPA1	4860.81785524269	-0.200024478396525	0.187864139550955	-1.06472943093151	0.286998387692845	0.781311328678999
EIF4EBP2	739.774193018624	0.449595447978911	0.308263161701997	1.45847932492674	0.144708469868959	0.611893411081541
PRF1	151.606548004882	1.1112111293134	0.675847837394991	1.64417353704421	0.100140361498321	0.524406231752333
SGPL1	235.496367486529	-0.308824110578877	0.503430596336476	-0.613439295955047	0.539585909653693	0.912375265311102
PCBD1	193.808368780854	-0.328288280236662	0.669775884927588	-0.49014646186038	0.624030262517977	0.939841511806842
VSIR	1034.9571341696	0.170310580435604	0.294568284676699	0.578170119782335	0.563149269997408	0.918223506950134
PSAP	956.090275391023	-0.434090885717802	0.31622394751857	-1.37273248634122	0.169835525991175	0.649826001548603
SPOCK2	1565.33776830788	-0.0798781711233967	0.297907620638875	-0.268130674039471	0.788598735547218	0.971996808628816
ASCC1	954.945884551836	-0.769169696039772	0.323276718619456	-2.37929195558681	0.0173459314143445	0.210863811870503
ANAPC16	6917.58967075954	-0.0320410749605549	0.152415049347531	-0.210222514756375	0.83349400794147	0.979857798955376
DDIT4	3906.61483786039	-0.642774893819489	0.310502434084584	-2.07011225439989	0.0384418335826436	0.331688040677942
DNAJB12	311.367014812	-0.336010013819175	0.650021250464828	-0.516921583069623	0.60521090044225	0.931157722544622
MICU1	409.530082856501	-0.545316728187015	0.328606935087832	-1.6594802785926	0.0970190514208724	0.517007813011982
MCU	224.882851248892	-0.238409057907445	0.612762743555035	-0.389072378200213	0.697222605840329	0.956258174177911
P4HA1	2041.21141459184	0.0301050005790831	0.206639627893105	0.145688418460841	0.884167364543679	0.985704816133992
ECD	1040.44469763874	-0.0978487724595843	0.336059681746959	-0.291164866760961	0.770925231290369	0.968125430103723
DNAJC9	2113.79325052994	-0.103798390887262	0.233877877658508	-0.443814489538088	0.657176711715451	0.949585726389494
MRPS16	772.15218830471	0.218492640179574	0.331515175398148	0.659072815949273	0.509849010949615	0.903292046837702
ANXA7	1513.53656531431	-0.0852657737292263	0.29278322218548	-0.291224931171807	0.770879296218737	0.968125430103723
PPP3CB	366.630617735731	0.310370498937365	0.440877331606056	0.703983799318344	0.481442862749599	0.888148350985707
AGAP5	105.076421484323	-0.0442700155461603	0.714713123641556	-0.0619409579617047	0.950609850363777	0.996846195808451
BMS1P4	235.806746354958	0.130461893192662	0.481820334343622	0.270768757342691	0.786568890546614	0.971569467637328
SEC24C	210.640675942121	0.650203623462112	0.53872823026888	1.20692324428143	0.227461705044318	0.729844164452919
CHCHD1	1214.57973765583	0.0830926775363535	0.325547653465004	0.255239675826095	0.798537988745879	0.975210778126814
ZSWIM8	66.8061704334785	0.701972095237162	0.894924533211405	0.784392503709961	0.432809835650775	NA
NDST2	373.472952205025	0.245888315391664	0.344489707901558	0.713775505484563	0.475366008329851	0.8857251696388
CAMK2G	230.375553930677	-0.208688793985295	0.516369588984237	-0.404146174440311	0.686105231970788	0.954889886742524
VCL	176.500579331039	0.45925691352517	0.719946505451561	0.63790421933796	0.523536030982745	0.908336660828333
AP3M1	428.592094651718	-0.762595650143026	0.47334438321424	-1.61107996035493	0.107162295550949	0.54014641891921
ADK	1589.86289170954	0.0456583425460416	0.223404487244744	0.204375225892495	0.838060288470437	0.979884836938838
LOC102723439	53.5354596394932	-0.139692614128217	0.666275823469786	-0.209661838547188	0.833931611922174	NA
KAT6B	2942.04079646995	-0.353401650759013	0.241709340651345	-1.46209347891433	0.143715595484748	0.611552296045737
SAMD8	1484.1320939319	-0.0744814222375095	0.268976559854773	-0.276906739671753	0.781851717373015	0.970531962165092
VDAC2	3334.02628196996	-0.0282999391720892	0.234715793298848	-0.120571090570189	0.904030768136603	0.988240575205965
COMTD1	140.40104997946	0.48103687242388	0.882801862185503	0.544897890488138	0.585823747210139	0.9261692632794
DLG5	100.013558576795	0.38443254022038	0.838861092031644	0.458279140458547	0.646751908472175	0.946252534871088
RPS24	8139.87059814235	0.169506764404018	0.152709525481862	1.10999470314084	0.267001308995278	0.764033127699085
PPIF	461.338174985459	0.194106046107636	0.46431245196137	0.418050485804729	0.675910205535683	0.95195930377391
EIF5AL1	794.493183904092	-0.415006177783355	0.310146657499924	-1.3380965673746	0.180864959604669	0.66484546756198
NUTM2B-AS1	915.318737532036	0.172336625582593	0.259338612723349	0.664523588573499	0.506355256659438	0.9028510289721
LOC642361	664.896821566536	0.594842980532782	0.30393434255253	1.95714303140973	0.0503306544135647	0.382519091993443
TMEM254	260.612761433124	-0.124935075975361	0.696489179894944	-0.17937834439037	0.857640634269942	0.981251233319187
ANXA11	455.092328421185	0.363588250517807	0.330028283713301	1.10168815359371	0.270597268881638	0.766682993429169
TSPAN14	245.260710207065	-0.0214559610362168	0.623912369474668	-0.0343893823651591	0.97256665011053	0.997799899511627
GHITM	4902.03568232903	-0.366833118089484	0.255209777540691	-1.43737877766456	0.150610395619912	0.620380107966706
CCSER2	2186.18030124417	-0.211107989420835	0.250571161742114	-0.842507126331262	0.399504152460565	0.856369596186572
WAPL	1296.93568713937	0.401974125587756	0.337176804421389	1.19217609371903	0.233192205132182	0.734139237728018
AGAP11	65.9675830070332	0.164713056197126	0.773467959678481	0.212953948687925	0.831362882361468	NA
GLUD1	2109.54319493609	0.243332794603382	0.243083538516116	1.00102539270568	0.316814532246377	0.801783014254347
SHLD2	1574.77501697967	0.179425894790068	0.244637288517635	0.733436410603178	0.46329229864571	0.88411613658223
NUTM2A-AS1	497.98095131188	0.508859754058725	0.300195503055491	1.6950945263316	0.0900574904380682	0.500037428887124
LINC00863	633.572282012713	0.596399100334643	0.286555404322756	2.08126976960763	0.0374092205645421	0.326771469941614
ATAD1	1841.21071780254	-0.154933571726043	0.259317451333356	-0.597466815015368	0.550195756450474	0.916152487329084
CFL1P1	53.1149575062088	1.17390855407215	0.788406474272212	1.48896361506391	0.136496950195568	NA
PTEN	3771.8643411819	-0.488612930329377	0.271090209992397	-1.80239976332263	0.0714825324166631	0.454026609570005
STAMBPL1	170.522775538904	-1.78731383360219	0.535358090078847	-3.33853894565963	0.000842202233551025	0.0282054526675013
ACTA2	48.3890470412276	0.709740742166265	1.00796828379577	0.704130034224441	0.481351797630009	NA
FAS	8439.82191805566	0.312822225217809	0.264523436118721	1.18258793930611	0.23697249470047	0.738781001534153
FAS-AS1	485.085711967238	0.546048561891103	0.426291503509962	1.28092762204992	0.200219089652956	0.690400296666027
LIPA	481.906660395199	-0.0824110481916449	0.629136255757013	-0.13099077892512	0.895782601902913	0.986126509874225
IFIT2	1081.7520918989	0.624529712706935	0.729853638762635	0.855691716171667	0.392168323467742	0.851783121599404
IFIT5	301.797921845331	-0.000127381789300274	0.748741245382534	-0.000170127918137052	0.999864257561412	0.999864257561412
KIF20B	3052.80872396358	0.0651521744510237	0.238590459351895	0.27307116398536	0.784798512423659	0.971073759270292
RPP30	1733.05028443247	0.213760592104656	0.291810618731521	0.732531917563031	0.463843968815554	0.88449767602145
PCGF5	5504.07606095941	0.0198173726332297	0.209127518187868	0.0947621470619995	0.924503753792069	0.993445821925199
TNKS2	1832.68238743202	-0.0770707147150686	0.211565715722607	-0.36428735370394	0.71564344234508	0.959922363294045
BTAF1	2438.08879176995	-0.357822525863156	0.187828403742538	-1.90505013476893	0.0567735544360468	0.405688308497952
MARCHF5	736.589365168414	0.165896460178636	0.294002384732372	0.564269097101545	0.572571009329221	0.922142969406289
IDE	276.70399900909	0.410803906961391	0.643709137425603	0.638182500569009	0.523354887180081	0.908336660828333
EXOC6	454.692615479558	1.06786083099462	0.415503568425838	2.57004009626266	0.0101686744727645	0.156528433116265
FRA10AC1	535.667072327169	0.0779255333849249	0.366728683300629	0.212488242489189	0.831726149494378	0.979857798955376
PIPSL	332.739647011776	-0.432069889305208	0.421920691672692	-1.02405475207267	0.305809414637653	0.792392406796586
NOC3L	858.256439069912	-0.0234353967034076	0.370390716172802	-0.0632720953310126	0.949549835927769	0.996846195808451
TCTN3	757.118172840299	-0.103393159066365	0.357244510240838	-0.289418468590775	0.77226116356784	0.968240431919252
CCNJ	72.1055377943838	0.0783493315775843	0.797655459145036	0.0982245287477412	0.921754005517085	NA
ZNF518A	624.003196348773	-0.0837205397989677	0.387790618503644	-0.215891091233763	0.829072641523532	0.979726778781171
TM9SF3	2757.86101867876	-0.0351173404089118	0.23283841844909	-0.150822792230012	0.880115506332971	0.98510154361417
RPL13AP5	13934.4857092578	-0.249429392261822	0.176560941077634	-1.41270991613116	0.157741034739455	0.631635060183081
LCOR	853.143964993364	-0.0267421939681796	0.33427481551228	-0.0800006244179565	0.936236759350326	0.995484375445669
FRAT2	336.992730127963	-1.41151591218088	0.547048750083671	-2.5802378891552	0.00987322754321436	0.154062351701023
RRP12	476.37531795349	0.0061742966275856	0.397972110678911	0.015514395260142	0.987621800118547	0.998781359357397
PGAM1	1562.74923339389	0.514479828529401	0.285960184821968	1.79913098339094	0.0719979635824907	0.454537624347795
EXOSC1	1839.70521783373	-0.307025696872525	0.199867136138274	-1.5361489777895	0.124501846341421	0.576135523785288
MMS19	148.836911247263	-0.304764338125017	0.639230943901282	-0.476767185682554	0.633527914780474	0.942560495510966
PI4K2A	101.150926547156	1.5982693764305	0.598751167863103	2.66933821963905	0.00760008762674846	0.128791084922879
AVPI1	471.916959968459	-0.692817631208637	0.984897196083062	-0.703441571327418	0.481780607160912	0.888218044116781
ZFYVE27	132.220315942438	-1.44584159950585	0.616845191812665	-2.34392943107345	0.0190817814176073	0.22534702025691
R3HCC1L	1101.29754190117	-0.266247833587723	0.343088056206964	-0.776033524836877	0.437729191562495	0.873698506588559
HPS1	372.106463000948	0.145673823290582	0.4466001963575	0.326183966058921	0.744285171805947	0.963845534753676
GOT1	443.207346447596	0.0575724871889017	0.538620571678959	0.106888764031867	0.914877227124557	0.992288113853863
SLC25A28	168.680197195987	-1.13170699536621	0.530649368892689	-2.1326832023333	0.0329507227884195	0.306803817787119
ENTPD7	119.429662996993	0.696590329735234	0.728893620853795	0.955681748070834	0.339233046500343	0.818965863730698
COX15	230.727093290427	-1.14651042166777	0.517265446174791	-2.21648368385378	0.0266583941007666	0.273789785716116
CUTC	635.782821280015	0.069789226766924	0.376128911150579	0.185546031421617	0.852800779159809	0.980881702808944
ERLIN1	345.97448391452	-0.156151995623886	0.64961040628808	-0.240377915920636	0.810037296917361	0.976344212547123
CHUK	473.933343764392	0.809000208396328	0.466153774954208	1.73547925998411	0.0826559519347933	0.481975064480937
CWF19L1	559.812490669494	0.192712057186731	0.353779113824085	0.544724235141127	0.585943194080138	0.9261692632794
SNORA12	38.6778923544844	0.0472747482451486	0.80635089196362	0.0586280101086334	0.953248400209284	NA
BLOC1S2	7165.88873815579	-0.198891566604565	0.161474226138699	-1.23172329950494	0.218052463215133	0.714999427562626
NDUFB8	11814.0469244986	-0.06038144238977	0.18412037930184	-0.327945459479979	0.742952901008729	0.963845534753676
HIF1AN	472.857815882743	0.177248694110294	0.378920546732338	0.467772718156399	0.639947132396395	0.944237824013503
SLF2	760.809453512633	-0.313322446267634	0.254945350155439	-1.22897886184864	0.219079731481679	0.715690013811862
MRPL43	524.690771952405	0.0706373355863749	0.824357533114492	0.0856877419673732	0.931714646779502	0.995484375445669
SFXN3	133.141138138795	1.43325671079326	0.780358668104379	1.836664048693	0.0662595057104764	0.438760385477448
BTRC	351.795362221563	0.0460033452578111	0.580316113897624	0.0792729068797265	0.936815555645682	0.995484375445669
FBXW4	194.975965342765	-0.155857957707472	0.695947576922316	-0.223950715363823	0.822795652621563	0.977539756614472
OGA	2979.92551434078	-0.160259717281644	0.202614468579881	-0.790958900442302	0.428967975363518	0.871893265829966
ARMH3	626.177690097952	-0.0283640046086614	0.406906030866755	-0.0697065230226325	0.944427249792522	0.996413129608904
LDB1	368.460965299714	-0.194743844005843	0.382524825716986	-0.509101190075244	0.610681297689494	0.932755655722901
PPRC1	250.433300572825	0.74711708826069	0.437365688947328	1.70822061981791	0.0875954138728317	0.494467649396737
NOLC1	1694.97479575183	-0.0515642900501368	0.256535555868295	-0.201002507724932	0.840696613206156	0.98001145534244
GBF1	279.070944598309	-0.22457467655488	0.582082016975843	-0.385812772092906	0.699635335532002	0.957088383837397
NFKB2	718.905301705261	-0.0571550033232247	0.293472980377398	-0.194753885859356	0.845585624686123	0.980881702808944
FBXL15	215.068763661337	-0.156660831559426	0.643580499364433	-0.243420724702095	0.80767949056825	0.976344212547123
CUEDC2	618.591902702025	-0.04988439739129	0.359859736967234	-0.138621780285001	0.889749031301017	0.985704816133992
RPARP-AS1	140.710881526144	-0.181074840221629	0.86210055459178	-0.210039118125114	0.833637142099343	0.979857798955376
ACTR1A	753.733764995456	-0.609253371304763	0.384224686435563	-1.58566951269264	0.11281429852398	0.555389623760444
TRIM8	192.325947214887	-1.32442148903376	0.478733775808053	-2.76650939616341	0.00566599520396814	0.105744443531326
ARL3	513.150909196352	0.450306599516241	0.408337605554537	1.10278013435649	0.270122657111595	0.766682993429169
BORCS7	992.293372325027	-0.0458997816519585	0.265202384421736	-0.17307454362464	0.862592834213453	0.982376000371063
NT5C2	474.935498786784	0.197775985976622	0.383619103781381	0.51555301607016	0.606166632501469	0.931774662544644
ATP5MD	8119.10472746477	0.140387417634801	0.193143053743287	0.726857191672005	0.467313443551437	0.88449767602145
PDCD11	466.651249246553	-0.192713704463336	0.365990287590763	-0.526554149105785	0.598503239574801	0.929457102074282
SH3PXD2A	86.552190364487	-1.11893799630431	0.649504321949378	-1.72275681391311	0.0849325114411656	0.48669702897486
STN1	632.843002987977	0.565128306898613	0.372087363997702	1.51880542469081	0.128811480049679	0.583959160225215
SLK	1148.53949469631	0.853917251896085	0.282635520360158	3.02126657968521	0.00251719637024713	0.063476800134238
SFR1	967.912635078732	0.792054523369622	0.349359836105097	2.26715964891668	0.0233804748110109	0.252682095757264
GSTO1	2673.48630362849	0.170463898338618	0.207838699714187	0.820174003075626	0.41211691984236	0.863895759976327
GSTO2	216.569005903587	-0.293830974133624	0.617185880715278	-0.476081814757481	0.634016092084693	0.94271913477882
ITPRIP	426.894799442576	0.106135615576353	0.38916777191411	0.272724575969712	0.785064941697333	0.971073759270292
XPNPEP1	181.603826858772	2.67595239178717	0.618796047221851	4.32444971780466	1.52913075207671e-05	0.00170477958715079
ADD3	2157.8750958655	-1.01966333249955	0.340074162933487	-2.99835578129167	0.00271440591589498	0.0655246761406785
MXI1	945.103488466516	-0.429205951976674	0.285258316840097	-1.5046220447878	0.132421275332055	0.590903372366867
SMNDC1	1690.84046175035	0.101257907261221	0.240181081386142	0.421589854941269	0.673324412535253	0.95195930377391
DUSP5	1953.05141408466	1.0173414549362	0.237402122889846	4.28530900462186	1.82485366811683e-05	0.00195632819948975
SMC3	3792.7972352569	0.115502520675862	0.232800124883261	0.496144582112153	0.619792406909039	0.937935535584977
PDCD4-AS1	268.382010924983	0.234750512123415	0.442561921159792	0.530435405532	0.595810083541239	0.927948680466144
PDCD4	19121.6980953768	0.0349067421820037	0.171830858327339	0.203145945505936	0.839020961032302	0.979884836938838
BBIP1	900.183479092769	-0.196116385689797	0.296880938525743	-0.660589348254137	0.508875701864288	0.903292046837702
SHOC2	7264.84667835105	-0.119161070090359	0.200650672270909	-0.593873266118311	0.552596880943803	0.91721332446619
RPL13AP6	456.274760261656	-0.271937400946866	0.320852442845298	-0.847546612191395	0.39669051756404	0.854245195883856
ACSL5	398.089896030831	0.572261793751937	0.488267126724031	1.17202605383545	0.241186596069259	0.740693739940135
ZDHHC6	2239.22073162735	-0.372495626224234	0.243519811904833	-1.52963170967709	0.126107915890122	0.579199309498056
VTI1A	966.921876905125	-0.316178265913114	0.272316000108105	-1.16107120326238	0.2456129443716	0.745371947586163
CASP7	140.51771409055	-0.41871919905292	0.822007308887446	-0.509386223851999	0.610481530675695	0.932755655722901
NHLRC2	122.739509334981	-0.13542161170477	0.825535821236109	-0.164040866817865	0.86969897247947	0.984113045074472
CCDC186	2904.60956259159	0.0773967764995878	0.218397348545603	0.354385147141228	0.723050264114742	0.959922363294045
ABLIM1	3264.39538657775	-0.560841196380866	0.279001933202143	-2.01016957102776	0.0444132447814673	0.361492241146371
FAM160B1	809.043618758353	0.926557892633219	0.386969869985948	2.39439285716706	0.016647906589911	0.205846996414525
TRUB1	164.611069795918	0.995096187851345	0.527137197794463	1.88773661205246	0.059061318654797	0.413575663605037
SLC18A2	258.505212383571	0.435890606334108	0.607632202569301	0.717359291510548	0.473152431181621	0.884921893855398
PDZD8	1414.47842029735	0.391444351568657	0.766969933520709	0.510377701211527	0.609786875951556	0.932755655722901
