baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Rbm39	8247.41685892034	-0.246227724940295	0.25301674591358	-0.973167701020058	0.330469960708426	0.999273910133604
Samhd1	2481.39488530986	-1.46472723712655	0.809247644453085	-1.80998640795113	0.0702978949916397	0.802460708362929
Rpn2	7222.43952394572	1.08094076479545	0.469408522255809	2.30277192156809	0.0212916791276247	0.460564690349329
Ctnnbl1	2626.74506790186	0.170308839363101	1.88348413767524	0.0904222318396112	0.927951690603331	0.999273910133604
Skil	1210.22700195792	-0.771062042544579	0.978873491849039	-0.787703466244739	0.430870177593141	0.999273910133604
Actl6a	1154.37858567067	-0.604012625221866	2.37786689792469	-0.254014480688143	0.799484370961571	0.999273910133604
Ndufb5	351.411808199599	1.14830575335092	1.5798027035021	0.726866557960286	0.467307705260358	0.999273910133604
Ncoa3	2412.78504586446	-0.103537212536552	1.64696833231063	-0.0628653329304112	0.949873740532244	0.999273910133604
Dnajc19	501.213779884401	0.233827313073595	1.3947763910542	0.16764501792066	0.866862553183199	0.999273910133604
Sec62	706.408475134514	0.92584497504413	0.819913357007869	1.12919855144553	0.258814084671877	0.999273910133604
Anxa5	3729.13859852364	0.0796800686222308	0.968539537659736	0.0822682663164793	0.934433388666802	0.999273910133604
Ufm1	240.831946303278	-0.618902585866976	1.49701733950755	-0.413423792452909	0.679296145859744	0.999273910133604
Supt20	920.510068046203	0.991513269248785	1.57552451600019	0.629322653617576	0.529137843443453	0.999273910133604
Mbnl1	3160.68303927818	-0.392296532998294	0.601589402486565	-0.652100139026393	0.514336574395628	0.999273910133604
Kpna4	236.488836845851	-0.642181363519304	1.8082435029824	-0.355140976566558	0.722483979992864	0.999273910133604
Serp1	4385.84528303043	0.764761866191436	0.477859431954032	1.60039085775543	0.109511901971289	0.973793880502713
Ssr3	559.809901296201	-0.120314008771721	1.61097655755749	-0.0746838979172591	0.9404662194904	0.999273910133604
Ccnl1	2411.96994911661	-0.25756340853401	0.330992038071916	-0.778155903792611	0.436477109164038	0.999273910133604
Pdcd10	147.185025268875	0.977774276068783	0.952022050062601	1.02705003104129	0.304396906161553	0.999273910133604
Ptpn22	4203.38347214756	-0.164549845934376	0.864913403781802	-0.190250081932929	0.849113167998911	0.999273910133604
Nras	559.403382430359	-1.26192503521095	2.1004244765833	-0.600795243666027	0.547976372467493	0.999273910133604
Cd2	6167.30662894554	-2.52243924596379	0.946523566145133	-2.66495134002508	0.00769994634510862	0.286030252651425
Notch2	884.719852115113	0.0948508952244939	1.2823651049428	0.0739655928400555	0.941037763175398	0.999273910133604
Sec22b	2242.6468477245	-0.781428858577513	0.881146892197865	-0.886831543635565	0.375169602138342	0.999273910133604
Prpf38b	810.636542186201	1.20079392682037	1.38602638065607	0.866357194624237	0.38629431027958	0.999273910133604
S100a11	8606.50713246555	0.869473514126949	0.33870651958901	2.56704097453447	0.0102570491322969	0.325874998474016
Crtc2	1569.5261090287	-1.03561197534566	1.55937569110876	-0.664119609694128	0.506613760266541	0.999273910133604
Jtb	1158.16328205159	-1.89150522900112	2.1570974896884	-0.876875170474724	0.380554443883815	0.999273910133604
Tpm3	7599.16751408237	-0.347489004539016	0.367188630445067	-0.946350120148946	0.343970037525375	0.999273910133604
1700094D03Rik	1262.73171577451	0.562028006420727	1.36813347277418	0.410799105207986	0.68121984935157	0.999273910133604
Hax1	1082.25594025367	0.427998439465809	1.75845407877669	0.243394720755834	0.807699633094087	0.999273910133604
Slc50a1	2711.58230065787	-0.598036046573774	1.38531568460776	-0.431696582388081	0.665961951667203	0.999273910133604
Larp7	539.194519065062	-1.01156278015811	1.34410088953682	-0.7525943833775	0.451693693799424	0.999273910133604
Plrg1	1150.0203571678	-0.533930608527205	2.17559071425837	-0.245418683315725	0.806132264086911	0.999273910133604
Aimp1	585.915531655415	-1.44248057777603	1.94305431282576	-0.742377898679656	0.457858406447642	0.999273910133604
Fubp1	425.344805059028	-0.886693704481497	1.97012611035966	-0.45006951576294	0.652660316746162	0.999273910133604
Gba	2429.35171210488	2.24133805212028	2.40784342910558	0.93084875246762	0.351931806929991	0.999273910133604
Scamp3	2901.12529140698	0.0143246497069249	1.49530271129455	0.00957976575493765	0.992356569716908	0.999273910133604
Khdc4	1529.4628986938	-1.1869051108432	0.902357503098415	-1.31533799715493	0.188396333385354	0.999273910133604
Lamtor2	2392.02048005221	1.02097457050519	0.712032989118878	1.43388661214787	0.151604622951008	0.999273910133604
Lmna	92714.1905053011	0.664895989707555	0.307552110095237	2.16189701804244	0.030626114910116	0.56962561394889
Sema4a	4225.60653871415	1.41311184375687	1.76148164968481	0.802229102988228	0.422420444497576	0.999273910133604
Pmf1	1282.36040819861	-1.34020088462289	2.31809743909814	-0.578146915663862	0.563164934619423	0.999273910133604
Naxe	1191.27194433874	1.38530766311448	1.7913352526813	0.773338023153921	0.439322358535846	0.999273910133604
Sh2d2a	21665.7289370431	-0.0745147355263654	0.380923669362723	-0.195615923922572	0.844910795588184	0.999273910133604
Rps3a1	6363.48870304754	-0.664428315224469	0.325024392449375	-2.04424138821506	0.0409297063001507	0.667570076018501
Ecm1	7837.64591411008	-2.44955851803761	1.21007130375383	-2.02430923734717	0.0429383437797458	0.685664651980234
Adh5	1717.23640154528	0.307211582013787	0.946183736186746	0.324684910831265	0.745419555880696	0.999273910133604
Rap1gds1	562.668801591622	-0.739090028692828	2.20058458073096	-0.335860768617821	0.736975862362467	0.999273910133604
Rorc	3114.64983288065	14.8373861101791	1.51414681105383	9.79917271024231	1.1351149133512e-22	5.77016747620192e-20
Eif4e	520.862029146387	0.818958019635086	1.82036941423356	0.449885618397899	0.652792918001404	0.999273910133604
Dapp1	1216.21394847423	-1.0130531346903	0.787922574768477	-1.28572675429178	0.198538440615115	0.999273910133604
Nfkb1	3363.59074665426	-0.805724616662205	1.37881444850431	-0.584360439170208	0.558977837045431	0.999273910133604
Cisd2	523.255512220167	-0.714215832627841	1.2116202216671	-0.589471700666345	0.555544890515288	0.999273910133604
Wls	839.654286459547	13.0824091802592	1.21280645849938	10.7868894402543	3.96999896009684e-27	3.02712420707384e-24
Bcl10	1520.57824674787	-0.5526817630156	0.93898173504692	-0.588596926209627	0.55613169635893	0.999273910133604
Trp53inp1	1150.70163906625	-0.960578950319776	0.862298185886552	-1.11397538118694	0.265289748363206	0.999273910133604
Gem	3239.90599260094	0.980044478297803	1.54733719456852	0.633374859557417	0.526488878386931	0.999273910133604
Nbn	682.180349944017	0.0735367464696462	1.3211993963676	0.0556590827030517	0.955613396216164	0.999273910133604
Rps20	4349.15018882245	-0.406289983255823	0.441387041226862	-0.920484620768466	0.357319566149854	0.999273910133604
Sdcbp	2344.31308756134	0.801973484141499	0.468460680242636	1.71193339796655	0.086908943019796	0.880638791396604
Lmo4	8631.25982461599	1.74733675978741	0.341620686523545	5.11484470559712	3.13999179911643e-07	4.5604642796691e-05
Gtf2b	627.86631728558	11.3909943325918	1.83527472494476	6.20669711066535	5.41097421849768e-10	1.03146696040112e-07
Rngtt	197.409172955253	2.13644259837828	2.43197003681387	0.878482286392492	0.379682046405661	0.999273910133604
Ube2j1	2687.61456257609	-0.382633526172597	1.115326378413	-0.343068660060786	0.731546807580474	0.999273910133604
C9orf72	727.286738940117	-0.323709172885987	1.27889100526249	-0.253117092507461	0.800177730954565	0.999273910133604
Exosc3	891.419444460247	-0.468795207181598	2.13457589565305	-0.219619835554349	0.826167242006295	0.999273910133604
Anp32b	1279.58280139412	2.06830574040535	1.10053163058932	1.87936964546653	0.0601940380525223	0.788883235887358
Nans	4114.39026861805	0.317097175046057	1.61181701183856	0.19673273871477	0.844036688940849	0.999273910133604
Coro2a	2206.30874341692	1.61017080784568	1.78191603875615	0.903617663697352	0.36619817173539	0.999273910133604
Nr4a3	4353.42484980717	-0.887797195206088	0.823018278352648	-1.07870896498569	0.280717487931391	0.999273910133604
Erp44	259.69567007042	0.109471700463189	1.55856297190162	0.070238869033069	0.944003537690476	0.999273910133604
Txn1	2304.50357040494	1.71058367315612	0.441030673858097	3.87860476504296	0.000105057281377518	0.0106808236067143
Ptbp3	857.91035695068	-0.507676025049183	1.31070749612222	-0.387329763926096	0.698512093460963	0.999273910133604
Dmac1	359.473516578213	-0.346222914132637	1.75882808785576	-0.196848638319579	0.843945987821356	0.999273910133604
Smu1	2231.76850546794	-0.112257879910847	1.33904747121326	-0.0838341300993119	0.933188311630218	0.999273910133604
Dnaja1	2301.54421210702	-0.393683027779534	0.476975355141643	-0.825373939210393	0.40915932577322	0.999273910133604
B4galt1	4313.46406499927	-0.0194839565039135	0.484099488433139	-0.0402478353509033	0.967895541407565	0.999273910133604
Chmp5	371.393828734715	2.92320565704531	2.04466879902384	1.42967196371407	0.152811190557149	0.999273910133604
Nfx1	1383.41688996187	-0.135357118132745	2.34072390332146	-0.057827032885286	0.953886405075093	0.999273910133604
Rad23b	130.609147427655	1.29752509157498	1.86938710055626	0.694091176294564	0.487625031793324	0.999273910133604
Aqp3	1066.36097872505	1.18656236423659	2.1178320272369	0.560272178801962	0.575293800979765	0.999273910133604
Dcaf12	903.146506000944	0.00605520013453208	2.20475207747445	0.00274643130916939	0.997808667615936	0.999273910133604
Ubap1	1413.61058819257	0.383158439882366	1.96714819593929	0.194778634712578	0.845566248963858	0.999273910133604
Dctn3	2917.45938695014	0.585385601793821	1.02290678162048	0.572276586989146	0.567134608842681	0.999273910133604
Vcp	3976.99582293024	0.765139477231929	0.451912686200612	1.6931135163846	0.0904338619816915	0.886891572489257
Cd72	1828.36135960503	1.14810327665828	1.80089634095921	0.637517690799884	0.523787690415223	0.999273910133604
Sit1	6408.865335275	0.141744120405227	0.552337958544088	0.25662570933718	0.797467726316253	0.999273910133604
Ccdc107	1296.318507335	3.09414208874389	1.8802901989636	1.64556624847024	0.0998530927751378	0.931351476954649
Tln1	14546.2951228964	-0.100956330361551	0.443750132739558	-0.227507155295441	0.820029405985336	0.999273910133604
Creb3	1731.47499107598	-0.669722897253696	2.38331840945604	-0.28100437381615	0.778707045128075	0.999273910133604
Hint2	1037.82279650843	1.21639536122912	1.45319735051699	0.837047604577846	0.402565810047789	0.999273910133604
Clta	2667.5612970315	-0.711743419666253	1.56027343466654	-0.456165825715265	0.648270737989523	0.999273910133604
Glipr2	2000.57907264438	-0.787705595680474	1.39458720411246	-0.564830649067789	0.572188958111407	0.999273910133604
Plin2	6918.36915960182	1.4829719939349	0.906657829164019	1.63564681871469	0.101913525700707	0.94479104372996
Rps6	8727.7492737943	-0.568522986019783	0.284378045430892	-1.99918029944384	0.0455888493306889	0.698723570143725
Mllt3	369.480765072643	0.225879120917676	1.4385966084003	0.15701352248345	0.875234190889864	0.999273910133604
Mier1	384.904015071092	-0.374335501905579	1.6079053078683	-0.232809419854368	0.815909397907935	0.999273910133604
Pde4b	9448.55521581189	-0.302492330041062	0.445458661250009	-0.679058140192478	0.497101024107627	0.999273910133604
Jak1	6977.70545190958	-0.450184173939157	0.600742662070902	-0.74937939714031	0.453628565233182	0.999273910133604
Osbpl9	4757.51024934549	0.335439427364867	0.508147246604835	0.660122493245986	0.509175225222621	0.999273910133604
Tm2d1	157.322462393983	-0.736463834097292	2.18343236405329	-0.337296380791082	0.735893487728562	0.999273910133604
Pum1	2769.42783528605	-0.577359330006541	1.8160438875927	-0.317921463215228	0.750544511326782	0.999273910133604
Laptm5	65696.2485602187	0.289146810722771	0.197550468620537	1.4636604648009	0.143286742793782	0.999273910133604
Tnfrsf1b	16655.016418918	0.332626804520865	0.905940545438922	0.367161847646094	0.713498296064797	0.999273910133604
Scp2	2399.28640063351	0.734628557027533	0.421084607560012	1.7446103320764	0.0810527211102429	0.861361670335334
Magoh	191.745796122489	-0.324690760472315	1.16379907421426	-0.278992110980608	0.780250879018148	0.999273910133604
Tmem59	2804.67716001586	0.537878570860316	0.949353992014436	0.56657324389503	0.571004157502872	0.999273910133604
Mrpl37	1203.84253405026	1.24818302049759	1.90983930649212	0.653553948887027	0.513399221436589	0.999273910133604
Ybx1	1521.78902511919	-0.707175704184972	0.728091468517018	-0.971273163831122	0.331412268736432	0.999273910133604
Slc2a1	3569.39182439093	0.555479750835509	2.06976872014053	0.268377691396261	0.788408609530863	0.999273910133604
Ndufs5	828.611060043289	1.00411715989601	1.38090273340332	0.727145464779623	0.467136849871297	0.999273910133604
Macf1	3386.95432145111	-1.00656001599026	0.943423102699949	-1.06692322152131	0.286006507838576	0.999273910133604
Cap1	697.634590254163	1.72869946607778	1.43962001920531	1.20080260278128	0.229827781999931	0.999273910133604
Eloa	2175.92869850996	0.398844680699538	1.51506132406888	0.263253159699432	0.792355459777337	0.999273910133604
Lypla2	2363.50033505594	0.666606497485171	1.81239677020155	0.367803843200978	0.713019503142469	0.999273910133604
Hmgcl	1398.67424698971	0.863226599546928	2.1679042138658	0.398184843235129	0.690493937584938	0.999273910133604
Fuca1	3034.88708833715	1.40742839548315	1.32618328928486	1.06126235103	0.288570690487711	0.999273910133604
Pnrc2	750.731579016785	-0.91926759348292	1.54537890789025	-0.594849320635485	0.551944196095977	0.999273910133604
Srsf10	263.493745956641	-0.290697433539403	1.15319752291126	-0.252079481410552	0.800979629410098	0.999273910133604
Prdx1	1431.20000300172	0.252119434157109	0.468228641595672	0.538453677882483	0.590263876763573	0.999273910133604
Akr1a1	7921.8865510044	1.37227457972677	0.91520911366642	1.49941096437436	0.133767050911446	0.999273910133604
Cmpk1	374.083354762875	1.25510208297071	1.64296881202278	0.763923255138037	0.44491297817211	0.999273910133604
Ebna1bp2	1264.87801275148	1.78657261439086	2.17863606856073	0.820041786773099	0.412192286080478	0.999273910133604
Capzb	16036.9943287755	-0.0458013337460802	0.349939896977668	-0.130883429245003	0.89586752345628	0.999273910133604
Pink1	2908.16406471108	-0.0697595686173874	1.79838170887213	-0.0387901902433927	0.969057666001349	0.999273910133604
Ddost	7867.02551626682	0.59648207327912	0.48724934001176	1.22418241400742	0.220883421742569	0.999273910133604
Hp1bp3	1914.84402327093	0.629417376764233	1.27426702124137	0.493944649176487	0.621345270625798	0.999273910133604
Eif4g3	483.266355568412	0.341945855393341	2.36274815494783	0.144723784749243	0.884928959346357	0.999273910133604
Pef1	1879.52768088165	1.64059330480846	2.38063290377915	0.689141657331582	0.490734127373081	0.999273910133604
Ptp4a2	2726.71389978933	0.174984386181759	0.462062081084538	0.378703194538363	0.704908280861476	0.999273910133604
Ak2	4074.19585997707	0.3896225999415	1.27686420345364	0.305140201195756	0.760259374175075	0.999273910133604
Rnf19b	1724.69398442462	-0.376289788375965	1.6413332020457	-0.229258622141422	0.818667911763951	0.999273910133604
Tmem234	3155.11410934714	-0.375762588950278	1.13448241104427	-0.331219404807162	0.740478763783977	0.999273910133604
Eif3i	4082.24689893924	0.507385625011447	1.78100000948983	0.284888052952222	0.775729909246838	0.999273910133604
Hdac1	2019.75990287976	-1.19414294304771	1.84313621590605	-0.647886430065451	0.517058408165723	0.999273910133604
Srrm1	831.576007986788	0.448750268286078	1.14215263640316	0.392898684451907	0.694394313261846	0.999273910133604
Yars	1872.26460292237	1.89989870158509	1.98876532497111	0.955315681407857	0.339418079688796	0.999273910133604
Sfpq	325.966853694555	-0.5574114522645	1.63892621236079	-0.340107716906656	0.733775410576893	0.999273910133604
Syf2	4389.4861326593	-0.297997208276203	0.470846494828599	-0.632896732903751	0.526801081455422	0.999273910133604
Tmem50a	3615.37359247758	-0.531100707743358	0.526226823195832	-1.00926194624198	0.312849025012943	0.999273910133604
Stmn1	808.559188209111	0.357307664992699	1.19850645881078	0.298127442172683	0.76560589753811	0.999273910133604
Psmb2	2111.15991730161	0.424054031655127	0.388201795368917	1.09235463801021	0.274677253272089	0.999273910133604
Sh3bgrl3	27494.1447848588	0.476981796318973	0.309708376800888	1.54009975850807	0.123536038648906	0.996564089155066
Trappc3	1137.68372303948	5.50337053466652	1.91492220031121	2.87393949152196	0.00405386620805177	0.203943729013459
Nudc	4214.11600496882	-0.0973283421724228	0.608209571611145	-0.160024351334361	0.872861891814172	0.999273910133604
Mrps15	668.675534040566	-0.431286660659491	1.71320054327697	-0.251743242991586	0.801239530065743	0.999273910133604
Wasf2	2402.65283085169	1.18225585109934	0.781492907324305	1.51281712222723	0.130326118334896	0.999273910133604
Gnl2	1020.49146080015	-0.830109137527165	1.93212545976256	-0.42963521511133	0.667461016447976	0.999273910133604
Taf12	535.495252856575	1.08338724221971	2.55741627717121	0.423625692809797	0.67183881465618	0.999273910133604
Sf3a3	813.323162137394	1.0135082057202	2.25027695444572	0.450392652210155	0.652427342177412	0.999273910133604
Epb41	1685.4759400481	0.257161920870664	1.13734808085568	0.226106611686713	0.821118502363795	0.999273910133604
Utp11	277.760642740331	1.20889918312781	1.88170404907665	0.642449158634175	0.520581590124127	0.999273910133604
Srsf4	494.146938335436	-0.943073866945189	2.27689958718379	-0.414192119957138	0.678733412339681	0.999273910133604
Necap2	2598.9842008876	1.06542962837847	1.51970316032801	0.701077457882306	0.483254677339208	0.999273910133604
Kcnab2	2056.64424203355	0.988897946326974	1.14037452079748	0.867169450292018	0.385849172227102	0.999273910133604
Psmc2	1663.03360728653	-0.674292734775174	1.55465050503302	-0.433726250750392	0.664487241705652	0.999273910133604
Rpl22	773.48160823122	-1.79817226501259	0.691218587101259	-2.60145241833487	0.0092829941596512	0.307751436814524
Acot7	19296.204028001	1.96834704960023	0.740739398859085	2.65727333071787	0.00787755449925236	0.286030252651425
Espn	1272.59208307153	3.61994566089534	2.31563261778424	1.56326423850393	0.117990456074187	0.992085973251993
Rheb	916.581522575032	-1.44928862219504	0.787240245430149	-1.84097374417532	0.0656254064210519	0.793493221803935
Nub1	969.657672504531	1.51083435751663	1.899727070811	0.79529021864791	0.42644470201847	0.999273910133604
Fastk	1783.82834422002	1.41253982539619	1.93261435289958	0.730895857870921	0.464842766252149	0.999273910133604
Park7	5271.0959518269	-0.164119401200196	0.537070708594531	-0.305582483970654	0.759922558674321	0.999273910133604
Tnfrsf9	3879.59335312274	-2.19081883529493	1.40122096788366	-1.56350703101727	0.117933383222391	0.992085973251993
Abcb1b	373.335571714846	-0.83943933419187	1.68471124839204	-0.498268967452474	0.618294477551283	0.999273910133604
Mtor	878.626938261204	0.488902385340984	2.03850103883855	0.239834258617567	0.810458747386641	0.999273910133604
Tomm7	1048.87726114305	0.309998711032503	0.952569240175556	0.325434307510677	0.744852393750351	0.999273910133604
Kmt2e	1257.82003253572	-1.67794923592771	1.85700732195554	-0.903577070531273	0.366219704253779	0.999273910133604
Dnajc2	253.052051660282	1.70402984381595	1.96089398979342	0.86900661263971	0.384843513902541	0.999273910133604
Ssu72	1078.61077895066	0.061655918826139	1.43885138023474	0.04285079034089	0.965820476306687	0.999273910133604
Rer1	2084.86792644441	-0.389057809970321	1.34699504072097	-0.288833884467815	0.77270850062567	0.999273910133604
Ski	830.566966393765	0.356190451346308	2.38491544070998	0.149351396391761	0.881276361552074	0.999273910133604
Cdk11b	4658.36726203968	0.190951494194691	0.61106267390411	0.312490849710542	0.754667516019668	0.999273910133604
Nadk	4856.84145754598	0.0057091879224698	1.15497755580951	0.00494311590190883	0.996055980201237	0.999273910133604
Gnb1	4349.06232912757	0.556793093465254	0.543843161471837	1.02381188715947	0.305924134629062	0.999273910133604
Mrpl20	715.981031426805	0.432749054251327	1.36999802727883	0.315875676924059	0.75209687442383	0.999273910133604
Ccnl2	3430.59986944671	-0.855401578347944	0.958697440808553	-0.892253949928675	0.372256830954385	0.999273910133604
Sdf4	11042.8641052135	-0.598132710399532	0.415386742388973	-1.4399417443117	0.149883881455256	0.999273910133604
Lrpap1	3734.48597243057	0.467516985768493	0.936536371123745	0.499197895760869	0.617639976842982	0.999273910133604
Add1	2035.74427809232	0.643047139807033	2.0695064983054	0.310724871042244	0.756009788184942	0.999273910133604
Rnf4	3066.35245735385	-1.47682086862691	1.18384399607488	-1.24747929078783	0.212221809030026	0.999273910133604
Dnajb6	1282.13223663629	-0.278867984772337	0.531670720832386	-0.524512586165626	0.599922068063369	0.999273910133604
Fosl2	5109.99915001272	-0.925824046727085	0.515005444030489	-1.79769759224579	0.0722249431969573	0.811192443812608
Snx17	3659.57361942876	1.28693872879961	2.07361533844375	0.62062558322194	0.534846002902017	0.999273910133604
Ppm1g	5375.57543164212	-0.237242327773039	1.05309015730378	-0.225282067378208	0.821759849287682	0.999273910133604
Nrbp1	6767.18246178234	-0.24871170777527	0.441803121612606	-0.562946922754775	0.573471027088812	0.999273910133604
Ociad1	1934.0232942849	-0.325294580773122	0.521086279528641	-0.624262417861729	0.532455260988753	0.999273910133604
Dhx15	536.321261448672	-0.486896417616866	1.83261438709533	-0.265684052818439	0.790482546117724	0.999273910133604
Cenpa	2659.8545196765	-1.70689094804941	1.050052613281	-1.62552897489208	0.104049895126828	0.950156227954571
Klf3	924.56565509542	0.279215415683187	1.79649622652918	0.155422211057259	0.876488475033157	0.999273910133604
Grpel1	2558.01871632938	1.19806192726851	1.30908570434772	0.915189833094594	0.360091981075229	0.999273910133604
Ube2k	378.651089867734	0.147278148695752	1.36388881869116	0.107983984234937	0.914008396644559	0.999273910133604
Rhoh	3541.6372583391	-1.51945723958749	1.05137447045374	-1.44521032447339	0.148398817264582	0.999273910133604
Commd8	653.547739931069	-0.886917791453283	1.15199501886884	-0.769897245149689	0.441360848195903	0.999273910133604
Fip1l1	1094.983249424	0.270874196788708	1.26508164469708	0.214115980517265	0.830456614122252	0.999273910133604
Gbp9	454.64963599083	-0.430759416837781	1.65821391291193	-0.259773129077985	0.795038779439561	0.999273910133604
Aff1	2055.83451916019	0.0237357881446893	1.37010389337104	0.0173240790421296	0.986178076186801	0.999273910133604
Hnrnpdl	958.535212892908	-0.898189891673796	1.13849628100584	-0.78892650477546	0.430154963444922	0.999273910133604
Antxr2	2653.04904237657	1.64771444165245	1.3028147056272	1.26473429762155	0.205966590822883	0.999273910133604
Tpst2	16332.556947031	-0.189700974915752	0.506604764953177	-0.374455567809918	0.708065407736244	0.999273910133604
Tfip11	6007.83089331447	1.38497579883046	2.02159689273608	0.685089991880625	0.493287135258972	0.999273910133604
Tesc	1014.90402489791	-0.197454740800077	1.91448949698222	-0.103137019613491	0.91785422427151	0.999273910133604
Tmed2	1701.2484948796	0.847859991650319	0.45353188093869	1.86946062070758	0.0615587574233414	0.788883235887358
Rchy1	592.362584813595	-1.73807048950991	2.06980122124416	-0.839728217217476	0.401060789156881	0.999273910133604
Rilpl2	2957.07372598782	-0.876762653641725	1.69448388662124	-0.517421653026144	0.604861847572445	0.999273910133604
Arl6ip4	1645.64902115288	0.408434121305432	2.03073481090255	0.201126271688771	0.840599839876473	0.999273910133604
G3bp2	923.285556414824	-0.358764226586562	1.77565803838768	-0.202045787437948	0.839880929052785	0.999273910133604
Abcb9	1757.92290348395	-0.551858061821107	1.85875738346629	-0.296896231175679	0.766545733599924	0.999273910133604
Rsrc2	907.766318382079	-0.645056359106475	1.05890654976279	-0.609172130676668	0.54241035094532	0.999273910133604
Ran	2316.73683021397	-0.290105904188574	0.935246965994113	-0.310191761894901	0.756415134838608	0.999273910133604
Diablo	1413.10199895152	-0.570768030207148	1.48924105951092	-0.38326100839215	0.701526246815841	0.999273910133604
Cct6a	1207.74276119836	-1.85526361395913	1.10856878592933	-1.67356652785766	0.0942158214692598	0.912796929891294
Rhof	2919.89670340634	0.395692610707277	1.49823222441262	0.26410632761714	0.791697988223423	0.999273910133604
Brap	1265.10250122073	0.510128021290913	1.69155643986068	0.301573160238703	0.762977470940077	0.999273910133604
Vps29	887.600251770308	0.850133348318847	0.94093040130146	0.903502902173183	0.366259048667946	0.999273910133604
Gpn3	1880.94063001249	-0.796765779568526	2.18372891482782	-0.364864784341306	0.715212342765304	0.999273910133604
Arpc3	13452.102125871	0.032174455006052	0.3276422510188	0.098199957136193	0.921773516501288	0.999273910133604
P2rx4	1061.8760246251	0.526203368269478	2.18703469036448	0.240601290225434	0.809864150101358	0.999273910133604
Anapc5	5664.03698501259	-0.481428771746349	0.999087412434903	-0.481868518964768	0.629899350903469	0.999273910133604
Kdm2b	5059.11001223019	1.47656431729834	0.836907647023935	1.76430974498685	0.0776798441791069	0.84002343246644
Ep400	2529.04830980342	0.0170168736535818	1.33040048010483	0.0127907903733174	0.989794704113169	0.999273910133604
Pxn	1418.45162538039	0.989723039101379	2.17059073126903	0.45596943949113	0.648411954331524	0.999273910133604
Tes	3225.32510979035	-0.0804893728620625	1.0881470485011	-0.0739692056996662	0.941034888405447	0.999273910133604
Lfng	228.801120044179	-1.14766469783542	2.02021180155702	-0.568091274860826	NA	NA
Ube3b	2148.60899151554	-1.140389441154	2.4412680524161	-0.467129957329088	0.640406902205213	0.999273910133604
Wipi2	2308.78592481466	1.53335755551174	2.4004987353925	0.638766241741435	0.522975012441024	0.999273910133604
Actb	488133.390863057	0.29669272933707	0.137239632745067	2.1618589572314	0.0306290494057764	0.56962561394889
Ddx54	3168.32991871491	0.596211214441534	2.09355955279213	0.284783498824469	0.775810015013404	0.999273910133604
Rpl6	13297.2950431499	-0.602891079887059	0.281920918658148	-2.13851133415932	0.0324752652271236	0.582644464368983
Arpc1a	1221.29958446757	0.686334577369439	1.54584508046772	0.443986649141956	0.657052236482417	0.999273910133604
Arpc1b	28071.0598561309	0.278148005610481	0.247378656858569	1.12438158223772	0.260851181999361	0.999273910133604
Pdap1	465.335138398295	1.28672226249905	0.743358695474838	1.73095743728016	0.083459356076645	0.871750123403312
Ndufa4	1006.48752397238	-0.50581985731058	0.493324593605159	-1.02532868595524	0.305208124829327	0.999273910133604
Polr1d	2087.43916332148	-0.630445226962689	0.970685036061415	-0.649484851977054	0.516025034459561	0.999273910133604
Pomp	1632.25135113174	-0.216058346378531	0.656298653280971	-0.329207359025363	0.741998960986009	0.999273910133604
N4bp2l2	320.968046438857	-0.220923904615638	1.88721236615862	-0.11706361646269	0.906809641307085	0.999273910133604
Hsph1	4639.8624474345	-1.37354723797721	0.776850980199431	-1.76809616385448	0.0770448286607513	0.84002343246644
Ing3	878.863596877606	-1.18560818827914	1.60750764324064	-0.73754435524115	0.460791380086108	0.999273910133604
Bcl7b	2257.56748047875	-0.521377152620693	1.8642447441987	-0.279672051774937	0.779729122441442	0.999273910133604
Wasl	678.803093975696	0.215720054742706	1.79401537598896	0.12024426191096	0.904289656177678	0.999273910133604
Cul1	699.432315902937	-0.710922622150189	1.68302929195986	-0.422406565082613	0.672728286789488	0.999273910133604
Rbm28	355.193659728562	1.74797527689144	2.18045713901704	0.801655416936762	0.422752311816196	0.999273910133604
Cux1	1416.09459470921	2.54818663183612	1.82918587769183	1.39307145485486	0.163598184050495	0.999273910133604
Gnb2	524.631933483229	1.02715592618259	1.18448127165337	0.867177853094142	0.385844568902359	0.999273910133604
Tsc22d4	1369.84908908222	-0.732420591191261	1.06557991162154	-0.687344593496236	0.491865603861954	0.999273910133604
Mepce	731.507923589564	-0.293442098261146	2.35688677931279	-0.12450411315333	0.900916143895927	0.999273910133604
Exoc4	1565.16301115111	-1.48741083026588	1.78030603377874	-0.835480418559733	0.403447267570425	0.999273910133604
Gars	1116.62937618217	2.79002760280361	1.99925676691395	1.39553240432958	0.162855350147978	0.999273910133604
Avl9	1485.7793550768	0.0683547292452513	1.61129912771909	0.0424221226644691	0.966162192885887	0.999273910133604
Tmem176b	41514.4384782818	2.23319643778855	0.407347805585506	5.48228419833669	4.19869014979668e-08	6.40300247843993e-06
Tra2a	570.071980735341	-0.956801422478488	1.34245738369229	-0.712723870494052	0.476016642433808	0.999273910133604
Osbpl3	3006.07264674397	1.2516972152414	1.50504514608093	0.831667553960597	0.405596619647336	0.999273910133604
Zc3hav1	6743.2736596291	0.847026856014726	1.07550768733783	0.787560020246198	0.430954107785764	0.999273910133604
